item_category,pv,cart,fav,buy,uv,pv/uv,convert_buy_rate,buy_rate
3030023,7404,371,304,116,2739,2.7,0.01567,0.03
2103141,1021,54,57,16,537,1.9,0.01567,0.03
239731,319,21,12,5,178,1.79,0.01567,0.03
3298361,9336,289,113,146,2611,3.58,0.01564,0.05
3334995,1215,63,47,19,632,1.92,0.01564,0.02
1040356,25411,1478,813,397,6926,3.67,0.01562,0.05
3602433,192,4,41,3,115,1.67,0.01562,0.02
4418019,128,0,4,2,80,1.6,0.01562,0.02
3148462,192,19,1,3,133,1.44,0.01562,0.01
2202625,512,37,44,8,435,1.18,0.01562,0.01
4217906,924904,61361,35354,14442,201052,4.6,0.01561,0.06
1195198,321,27,5,5,94,3.41,0.01558,0.04
3611944,385,16,12,6,130,2.96,0.01558,0.04
3599138,385,11,8,6,172,2.24,0.01558,0.03
2237203,321,13,10,5,164,1.96,0.01558,0.03
1089105,770,31,19,12,430,1.79,0.01558,0.03
3674869,2120,191,78,33,1247,1.7,0.01557,0.02
1885829,5078,149,77,79,2285,2.22,0.01556,0.03
2052526,10043,823,423,156,3091,3.25,0.01553,0.04
693937,6378,333,263,99,3337,1.91,0.01552,0.02
2341266,1612,73,46,25,758,2.13,0.01551,0.03
4426917,1676,97,75,26,1114,1.5,0.01551,0.02
4372759,1807,79,78,28,688,2.63,0.0155,0.03
3697278,129,12,3,2,54,2.39,0.0155,0.03
4041490,129,7,1,2,57,2.26,0.0155,0.03
2289814,3682,227,151,57,1123,3.28,0.01548,0.04
3388209,323,18,6,5,120,2.69,0.01548,0.04
3099296,4734,319,139,73,2298,2.06,0.01542,0.03
1120543,650,20,27,10,217,3.0,0.01538,0.04
1488577,2734,140,49,42,1193,2.29,0.01536,0.03
5156420,1566,60,25,24,497,3.15,0.01533,0.05
401765,18134,871,478,278,8313,2.18,0.01533,0.03
155091,1435,88,59,22,881,1.63,0.01533,0.02
1278525,20099,992,551,308,5523,3.64,0.01532,0.05
2363129,457,7,9,7,243,1.88,0.01532,0.02
383749,101253,5373,5280,1550,17733,5.71,0.01531,0.06
2611885,196,4,4,3,69,2.84,0.01531,0.04
1302909,980,57,44,15,692,1.42,0.01531,0.02
3464658,1503,63,35,23,925,1.62,0.0153,0.02
1574064,5297,438,228,81,1638,3.23,0.01529,0.05
2011389,327,13,1,5,179,1.83,0.01529,0.02
411153,442775,35150,15748,6763,96678,4.58,0.01527,0.06
2505953,2161,115,63,33,782,2.76,0.01527,0.04
5150761,17155,903,393,262,7202,2.38,0.01527,0.03
355362,1376,126,37,21,815,1.69,0.01526,0.02
2176263,5899,285,312,90,3584,1.65,0.01526,0.02
704515,1638,114,63,25,1012,1.62,0.01526,0.02
2603528,5839,255,125,89,1759,3.32,0.01524,0.04
3389104,1378,72,21,21,738,1.87,0.01524,0.02
1323466,460,15,14,7,307,1.5,0.01522,0.02
1888306,24389,1729,1015,371,7374,3.31,0.01521,0.04
3839657,987,38,22,15,334,2.96,0.0152,0.04
65362,22439,1414,1013,341,7927,2.83,0.0152,0.03
3652646,4546,368,229,69,2456,1.85,0.01518,0.02
3773865,2110,92,82,32,883,2.39,0.01517,0.03
2327095,2572,107,50,39,686,3.75,0.01516,0.05
4052307,21389,884,301,324,3978,5.38,0.01515,0.07
3800818,69044,3224,2336,1043,16497,4.19,0.01511,0.06
2705662,4698,298,244,71,2420,1.94,0.01511,0.03
2255446,1261,58,50,19,560,2.25,0.01507,0.02
928334,332,6,4,5,156,2.13,0.01506,0.03
1678374,17144,1353,413,258,5466,3.14,0.01505,0.04
32967,731,15,18,11,451,1.62,0.01505,0.02
4263418,8247,407,230,124,2160,3.82,0.01504,0.05
588668,133,10,4,2,78,1.71,0.01504,0.02
4708262,62921,3515,2482,946,25981,2.42,0.01503,0.03
350402,6799,224,121,102,2365,2.87,0.015,0.04
2201943,668,36,14,10,186,3.59,0.01497,0.03
4670159,401,28,16,6,306,1.31,0.01496,0.01
4876258,1205,37,19,18,474,2.54,0.01494,0.03
3812995,134,4,3,2,64,2.09,0.01493,0.03
2174838,14345,541,582,214,5972,2.4,0.01492,0.03
1693998,5839,211,176,87,2312,2.53,0.0149,0.03
1630295,8190,374,272,122,5907,1.39,0.0149,0.02
1132429,13989,739,439,208,2902,4.82,0.01487,0.06
4936889,51833,3602,2240,768,23016,2.25,0.01482,0.03
4211850,3586,168,116,53,1210,2.96,0.01478,0.04
5099341,406,15,3,6,224,1.81,0.01478,0.03
30676,1423,118,102,21,1003,1.42,0.01476,0.02
2224779,136,7,2,2,66,2.06,0.01471,0.03
4784593,544,25,15,8,343,1.59,0.01471,0.02
3097358,1700,74,50,25,1271,1.34,0.01471,0.02
4669008,544,43,16,8,466,1.17,0.01471,0.02
3967918,204,22,6,3,177,1.15,0.01471,0.02
3701839,1501,82,36,22,759,1.98,0.01466,0.03
665090,3960,177,170,58,1700,2.33,0.01465,0.03
3100759,26499,1096,805,388,7081,3.74,0.01464,0.05
3736936,11279,492,274,165,4613,2.45,0.01463,0.03
2966303,44104,2464,1360,645,11050,3.99,0.01462,0.05
927764,12111,630,313,177,5317,2.28,0.01461,0.03
3483380,616,21,9,9,409,1.51,0.01461,0.02
994002,12946,894,485,189,3103,4.17,0.0146,0.06
4236628,7545,224,269,110,3495,2.16,0.01458,0.03
2001772,2538,137,71,37,1282,1.98,0.01458,0.02
2400671,1030,66,39,15,621,1.66,0.01456,0.02
4658516,206,19,5,3,125,1.65,0.01456,0.02
5028097,10108,250,680,147,6870,1.47,0.01454,0.02
674009,1997,92,48,29,1036,1.93,0.01452,0.03
401357,57225,2843,2319,830,15987,3.58,0.0145,0.05
1108912,18689,1063,742,271,8263,2.26,0.0145,0.03
4892920,2690,136,100,39,1397,1.93,0.0145,0.02
4643925,276,8,3,4,110,2.51,0.01449,0.03
3432251,345,3,4,5,187,1.84,0.01449,0.02
3358347,691,24,19,10,417,1.66,0.01447,0.02
2709989,762,50,25,11,336,2.27,0.01444,0.03
350027,5206,292,232,75,2812,1.85,0.01441,0.02
3610536,5903,294,169,85,2408,2.45,0.0144,0.03
5071267,323632,13324,9656,4655,87620,3.69,0.01438,0.04
783366,487,17,18,7,183,2.66,0.01437,0.04
1381217,487,22,16,7,382,1.27,0.01437,0.02
1308514,209,22,12,3,144,1.45,0.01435,0.02
2343554,349,1,4,5,330,1.06,0.01433,0.01
3819832,419,17,6,6,100,4.19,0.01432,0.04
1270487,419,20,2,6,191,2.19,0.01432,0.03
3466318,6425,583,468,92,3274,1.96,0.01432,0.02
93002,3564,137,50,51,922,3.87,0.01431,0.05
2829779,1328,90,42,19,1042,1.27,0.01431,0.02
3673049,68382,3979,1934,978,11560,5.92,0.0143,0.07
436573,3217,126,71,46,1072,3.0,0.0143,0.04
4555262,2028,0,34,29,1208,1.68,0.0143,0.02
1073768,21182,1775,895,302,7087,2.99,0.01426,0.04
1127151,1194,48,42,17,608,1.96,0.01424,0.02
133377,20168,1728,1151,287,8685,2.32,0.01423,0.03
2064614,703,37,39,10,427,1.65,0.01422,0.02
4801426,1864651,122145,68319,26495,321351,5.8,0.01421,0.07
332127,5279,256,195,75,1624,3.25,0.01421,0.04
3160926,88583,5934,2814,1257,28961,3.06,0.01419,0.04
4939776,2607,99,40,37,1463,1.78,0.01419,0.02
849098,141,5,1,2,116,1.22,0.01418,0.02
4121939,635,42,40,9,289,2.2,0.01417,0.03
3253357,24093,1700,888,341,6828,3.53,0.01415,0.04
4723214,9203,598,312,130,3624,2.54,0.01413,0.03
4205050,2973,158,106,42,1248,2.38,0.01413,0.03
4024494,283,19,14,4,164,1.73,0.01413,0.02
1051222,566,46,21,8,407,1.39,0.01413,0.02
4098232,49070,1837,726,692,9615,5.1,0.0141,0.06
2160135,1845,105,80,26,641,2.88,0.01409,0.04
4553088,5683,325,204,80,1065,5.34,0.01408,0.07
2897952,142,6,2,2,45,3.16,0.01408,0.04
924708,23364,693,494,329,8551,2.73,0.01408,0.03
632990,142,8,4,2,66,2.15,0.01408,0.03
2381571,355,10,10,5,176,2.02,0.01408,0.03
1355815,142,9,4,2,89,1.6,0.01408,0.02
2471992,1349,85,87,19,1145,1.18,0.01408,0.02
2998328,7618,285,173,107,2588,2.94,0.01405,0.04
5004245,1924,117,45,27,504,3.82,0.01403,0.05
4856191,214,13,11,3,110,1.95,0.01402,0.03
4368942,5993,324,156,84,3956,1.51,0.01402,0.02
4904667,214,10,6,3,163,1.31,0.01402,0.02
1854481,1784,92,46,25,410,4.35,0.01401,0.06
287137,286,14,13,4,137,2.09,0.01399,0.03
4920960,573,12,16,8,131,4.37,0.01396,0.05
711599,1862,59,25,26,715,2.6,0.01396,0.03
2800021,18491,926,474,258,5454,3.39,0.01395,0.04
2148681,5957,346,202,83,2511,2.37,0.01393,0.03
771062,1150,35,45,16,476,2.42,0.01391,0.03
4917079,432,11,21,6,280,1.54,0.01389,0.02
22892,5405,288,187,75,1877,2.88,0.01388,0.04
561067,2233,85,47,31,1142,1.96,0.01388,0.02
579914,3826,266,93,53,1730,2.21,0.01385,0.03
3854606,651,38,10,9,337,1.93,0.01382,0.02
1065421,1231,70,41,17,560,2.2,0.01381,0.03
1641818,2102,88,89,29,720,2.92,0.0138,0.04
196243,145,2,2,2,93,1.56,0.01379,0.02
2340518,10467,437,306,144,3430,3.05,0.01376,0.04
888406,218,4,14,3,126,1.73,0.01376,0.02
5055329,582,25,15,8,225,2.59,0.01375,0.03
1774298,1236,47,49,17,760,1.63,0.01375,0.02
3833912,7280,414,265,100,2707,2.69,0.01374,0.03
1988066,7000,226,111,96,1822,3.84,0.01371,0.04
4638601,1171,51,37,16,491,2.38,0.01366,0.03
84264,84240,4675,2340,1150,20287,4.15,0.01365,0.05
3582485,13260,1004,915,181,4263,3.11,0.01365,0.04
3443560,2417,98,73,33,788,3.07,0.01365,0.03
2891509,13410,780,545,183,5743,2.34,0.01365,0.03
2776831,1099,93,72,15,585,1.88,0.01365,0.02
600175,7476,340,156,102,2157,3.47,0.01364,0.04
3720767,219589,15586,5957,2995,66840,3.29,0.01364,0.04
2640327,440,25,17,6,364,1.21,0.01364,0.02
4919545,294,12,5,4,90,3.27,0.01361,0.03
1053312,1764,57,47,24,1042,1.69,0.01361,0.02
3169295,4857,241,174,66,1959,2.48,0.01359,0.03
3958932,1104,51,36,15,519,2.13,0.01359,0.03
119613,1178,52,31,16,495,2.38,0.01358,0.03
1457367,18646,1391,428,253,7660,2.43,0.01357,0.03
3367526,295,13,11,4,87,3.39,0.01356,0.04
1269883,18948,520,370,257,7486,2.53,0.01356,0.03
1869802,2214,51,45,30,1032,2.15,0.01355,0.03
3938045,16123,771,570,218,5480,2.94,0.01352,0.03
3309245,4811,257,175,65,1346,3.57,0.01351,0.04
2917289,3998,154,124,54,1613,2.48,0.01351,0.03
5060757,740,52,24,10,579,1.28,0.01351,0.02
4718542,6667,248,110,90,1214,5.49,0.0135,0.06
4267003,26089,1529,832,352,8310,3.14,0.01349,0.04
1722855,45803,1766,1057,617,11894,3.85,0.01347,0.05
1497533,5050,179,95,68,1436,3.52,0.01347,0.04
2063273,297,27,11,4,170,1.75,0.01347,0.02
1302259,3195,77,26,43,939,3.4,0.01346,0.04
4850194,5056,262,116,68,2519,2.01,0.01345,0.02
3464786,9391,547,375,126,3682,2.55,0.01342,0.03
4018452,7753,380,228,104,3433,2.26,0.01341,0.03
1548548,2986,125,81,40,969,3.08,0.0134,0.04
588281,746,28,25,10,329,2.27,0.0134,0.03
1838064,373,10,13,5,235,1.59,0.0134,0.02
1424389,224,7,6,3,93,2.41,0.01339,0.03
3111341,824,44,29,11,270,3.05,0.01335,0.03
3533346,900,30,17,12,380,2.37,0.01333,0.03
3839011,375,15,7,5,181,2.07,0.01333,0.03
1826051,150,7,8,2,78,1.92,0.01333,0.02
3580879,150,9,3,2,109,1.38,0.01333,0.02
4252759,978,44,19,13,244,4.01,0.01329,0.04
2700376,677,21,15,9,205,3.3,0.01329,0.04
4176158,828,53,21,11,328,2.52,0.01329,0.03
4141018,16098,840,542,214,6900,2.33,0.01329,0.03
3542036,2261,111,68,30,585,3.86,0.01327,0.04
4527334,151,5,5,2,90,1.68,0.01325,0.02
1868174,4682,128,90,62,1725,2.71,0.01324,0.03
4649218,2117,130,68,28,618,3.43,0.01323,0.04
3224824,4023,241,149,53,985,4.08,0.01317,0.04
662603,3344,165,96,44,1004,3.33,0.01316,0.03
416183,152,7,5,2,115,1.32,0.01316,0.02
643645,40989,1879,507,539,8755,4.68,0.01315,0.05
1168771,1601,73,66,21,738,2.17,0.01312,0.03
102610,305,9,0,4,222,1.37,0.01311,0.01
865919,1146,51,21,15,341,3.36,0.01309,0.04
323851,29791,2018,685,390,13146,2.27,0.01309,0.02
1585420,3835,260,156,50,1514,2.53,0.01304,0.03
1994940,101950,4832,2410,1328,26180,3.89,0.01303,0.04
2993461,2072,83,54,27,608,3.41,0.01303,0.04
3130529,3147,230,127,41,1325,2.38,0.01303,0.03
3681810,34260,1755,968,446,8891,3.85,0.01302,0.04
5030562,26816,1468,737,349,5997,4.47,0.01301,0.05
2228184,137638,9304,5230,1788,31076,4.43,0.01299,0.05
4450414,6546,274,102,85,1750,3.74,0.01299,0.04
624129,231,11,9,3,98,2.36,0.01299,0.03
605687,154,11,5,2,76,2.03,0.01299,0.02
3552091,154,8,3,2,107,1.44,0.01299,0.02
4733883,1158,42,24,15,323,3.59,0.01295,0.04
2932488,155,1,0,2,123,1.26,0.0129,0.02
999980,1241,88,26,16,483,2.57,0.01289,0.03
133742,6295,197,102,81,1565,4.02,0.01287,0.04
2056274,12510,561,457,161,3889,3.22,0.01287,0.03
1000959,1321,52,18,17,509,2.6,0.01287,0.03
2727862,5285,264,127,68,2518,2.1,0.01287,0.02
3934761,1634,127,96,21,817,2.0,0.01285,0.02
2218016,467,22,10,6,375,1.25,0.01285,0.01
3323163,9590,665,447,123,3325,2.88,0.01283,0.03
2040765,1013,37,23,13,460,2.2,0.01283,0.03
3807763,34388,1346,981,441,17959,1.91,0.01282,0.02
3837094,156,10,8,2,99,1.58,0.01282,0.02
3220245,156,5,2,2,115,1.36,0.01282,0.02
753984,287708,18545,11899,3678,68234,4.22,0.01278,0.05
3704829,1175,38,7,15,389,3.02,0.01277,0.04
2064089,2506,140,34,32,1179,2.13,0.01277,0.02
70270,4153,146,117,53,1679,2.47,0.01276,0.03
3450166,157,9,2,2,100,1.57,0.01274,0.02
1627115,157,10,2,2,102,1.54,0.01274,0.02
2013232,37470,2736,1971,477,19212,1.95,0.01273,0.02
4692440,17687,816,441,225,5303,3.34,0.01272,0.03
4844483,315,16,13,4,160,1.97,0.0127,0.02
3921179,315,22,11,4,214,1.47,0.0127,0.01
633394,3389,164,107,43,930,3.64,0.01269,0.04
2257426,1734,51,25,22,636,2.73,0.01269,0.03
3694648,8366,504,308,106,2884,2.9,0.01267,0.03
34885,1105,73,36,14,515,2.15,0.01267,0.02
414935,553,12,11,7,204,2.71,0.01266,0.03
3120318,158,13,7,2,88,1.8,0.01266,0.02
2674209,237,7,9,3,153,1.55,0.01266,0.01
2638664,1502,76,40,19,583,2.58,0.01265,0.03
1695915,396,34,17,5,210,1.89,0.01263,0.02
1498547,475,40,30,6,347,1.37,0.01263,0.01
1312642,93659,5840,3514,1179,19532,4.8,0.01259,0.05
2270398,1271,34,22,16,1114,1.14,0.01259,0.01
3273619,3418,179,171,43,1736,1.97,0.01258,0.02
388626,159,10,5,2,93,1.71,0.01258,0.02
211810,17907,707,384,225,6015,2.98,0.01256,0.03
2212343,5812,168,113,73,2108,2.76,0.01256,0.03
2693696,110599,5531,4051,1386,32920,3.36,0.01253,0.04
348175,5030,186,126,63,1564,3.22,0.01252,0.03
228360,3914,271,155,49,1317,2.97,0.01252,0.03
888921,2795,166,131,35,1789,1.56,0.01252,0.02
4296516,5288,223,99,66,1380,3.83,0.01248,0.04
3459125,14112,462,314,176,4593,3.07,0.01247,0.03
4161881,4419,163,57,55,870,5.08,0.01245,0.05
1823759,241,14,4,3,131,1.84,0.01245,0.02
2167268,241,6,8,3,163,1.48,0.01245,0.01
4743234,18166,1271,597,226,5114,3.55,0.01244,0.04
754825,402,13,10,5,161,2.5,0.01244,0.02
1619893,643,19,15,8,429,1.5,0.01244,0.02
1620142,1610,91,49,20,564,2.85,0.01242,0.03
3917816,161,3,9,2,67,2.4,0.01242,0.03
1442693,161,10,7,2,121,1.33,0.01242,0.02
443259,161,13,3,2,145,1.11,0.01242,0.01
4607596,1210,67,25,15,479,2.53,0.0124,0.03
142492,1371,64,42,17,610,2.25,0.0124,0.02
3118407,1453,43,29,18,466,3.12,0.01239,0.02
2565857,2509,83,32,31,728,3.45,0.01236,0.04
1516701,162,5,2,2,52,3.12,0.01235,0.04
5053129,162,7,5,2,53,3.06,0.01235,0.02
3335147,10610,466,320,131,5526,1.92,0.01235,0.02
1178381,1539,72,54,19,983,1.57,0.01235,0.02
1308457,15799,548,284,195,3612,4.37,0.01234,0.05
3593457,1704,35,21,21,873,1.95,0.01232,0.02
171529,101224,4405,3352,1245,34086,2.97,0.0123,0.03
2723232,2276,162,88,28,924,2.46,0.0123,0.03
3209208,651,0,59,8,267,2.44,0.01229,0.02
4718134,18095,1051,690,222,5687,3.18,0.01227,0.03
1125484,7418,262,381,91,2951,2.51,0.01227,0.02
4994388,4411,213,143,54,1993,2.21,0.01224,0.02
3427814,1063,66,21,13,332,3.2,0.01223,0.03
2528824,15699,1019,690,192,7364,2.13,0.01223,0.02
122524,819,54,26,10,271,3.02,0.01221,0.03
858800,10079,359,281,123,4475,2.25,0.0122,0.02
1982376,1969,119,91,24,924,2.13,0.01219,0.02
475867,7322,319,333,89,2742,2.67,0.01216,0.03
4734879,8314,364,183,101,2468,3.37,0.01215,0.04
1622413,5266,247,112,64,2110,2.5,0.01215,0.03
973389,2141,126,160,26,1077,1.99,0.01214,0.02
3959269,662,28,16,8,220,3.01,0.01208,0.03
3494149,745,45,47,9,631,1.18,0.01208,0.01
2272488,17736,1045,682,214,9690,1.83,0.01207,0.02
3738615,829042,56162,22109,9994,130268,6.36,0.01205,0.06
2381650,166,4,7,2,90,1.84,0.01205,0.02
3726582,1162,14,24,14,771,1.51,0.01205,0.02
777142,831,29,7,10,273,3.04,0.01203,0.04
3171095,30755,2101,1341,370,11643,2.64,0.01203,0.03
1426835,750,39,41,9,367,2.04,0.012,0.02
377977,4677,222,115,56,1885,2.48,0.01197,0.03
1223790,1253,63,49,15,950,1.32,0.01197,0.01
4963121,586,21,21,7,363,1.61,0.01195,0.01
5003455,26403,1080,835,315,11792,2.24,0.01193,0.02
2571201,2013,87,71,24,779,2.58,0.01192,0.03
3790396,24609,1156,578,293,8192,3.0,0.01191,0.03
1922064,252,21,8,3,123,2.05,0.0119,0.02
3908911,168,8,8,2,105,1.6,0.0119,0.02
2205666,252,10,17,3,176,1.43,0.0119,0.02
1526856,15067,721,494,179,5470,2.75,0.01188,0.03
4663501,4629,163,55,55,2139,2.16,0.01188,0.02
482940,674,36,20,8,447,1.51,0.01187,0.01
2796753,760,37,30,9,386,1.97,0.01184,0.02
3970251,338,14,9,4,130,2.6,0.01183,0.02
4445129,169,3,5,2,85,1.99,0.01183,0.02
2692253,1607,48,24,19,546,2.94,0.01182,0.03
801865,592,24,14,7,223,2.65,0.01182,0.03
2960717,4573,219,102,54,1565,2.92,0.01181,0.03
3046934,2289,102,43,27,1285,1.78,0.0118,0.02
4760331,594,19,5,7,181,3.28,0.01178,0.03
3226383,2893,82,65,34,1057,2.74,0.01175,0.02
5025773,597,24,22,7,267,2.24,0.01173,0.02
1013185,938,63,50,11,467,2.01,0.01173,0.02
1765288,11471,501,293,134,3907,2.94,0.01168,0.03
5064,24493,1509,1505,286,8714,2.81,0.01168,0.03
2280400,343,11,6,4,152,2.26,0.01166,0.02
88462,2663,103,35,31,1037,2.57,0.01164,0.03
5007081,13362,696,294,155,3994,3.35,0.0116,0.04
3286546,431,25,7,5,301,1.43,0.0116,0.02
3002561,1421832,80589,54399,16472,255728,5.56,0.01159,0.06
4580532,85266,3246,1158,987,8728,9.77,0.01158,0.09
2114916,259,1,5,3,90,2.88,0.01158,0.03
3752350,259,19,8,3,161,1.61,0.01158,0.02
3774999,518,31,24,6,389,1.33,0.01158,0.01
3920794,1813,54,44,21,1633,1.11,0.01158,0.01
3053182,3202,102,75,37,1324,2.42,0.01156,0.02
1380020,1125,36,38,13,475,2.37,0.01156,0.02
3358142,779,52,25,9,211,3.69,0.01155,0.04
1711850,520,16,11,6,250,2.08,0.01154,0.01
4170419,580578,24824,14477,6695,121644,4.77,0.01153,0.05
1263068,694,24,23,8,322,2.16,0.01153,0.02
3042444,4252,225,123,49,1476,2.88,0.01152,0.03
4208686,1215,70,34,14,830,1.46,0.01152,0.01
2655636,348,17,16,4,176,1.98,0.01149,0.02
1379027,2358,75,53,27,435,5.42,0.01145,0.04
820597,14152,722,461,162,3375,4.19,0.01145,0.04
3911423,5334,302,189,61,1792,2.98,0.01144,0.03
2131531,342862,19793,13808,3918,103353,3.32,0.01143,0.03
1164997,350,20,13,4,137,2.55,0.01143,0.03
1604026,1137,52,24,13,484,2.35,0.01143,0.03
4453737,175,6,3,2,159,1.1,0.01143,0.01
133009,788,71,35,9,383,2.06,0.01142,0.02
2500714,1579,85,36,18,897,1.76,0.0114,0.01
4631177,351,28,22,4,217,1.62,0.0114,0.02
3437401,966,42,16,11,487,1.98,0.01139,0.02
471212,2901,215,67,33,1364,2.13,0.01138,0.02
1842203,176,9,4,2,156,1.13,0.01136,0.01
2495674,4493,290,182,51,1761,2.55,0.01135,0.03
834876,1145,96,21,13,527,2.17,0.01135,0.02
4847838,21957,1334,636,249,5602,3.92,0.01134,0.04
3208959,72602,3647,2362,823,24530,2.96,0.01134,0.03
4149628,441,4,7,5,203,2.17,0.01134,0.02
4568967,1323,111,82,15,704,1.88,0.01134,0.02
2578274,1853,84,68,21,662,2.8,0.01133,0.02
3680035,7245,387,347,82,2663,2.72,0.01132,0.03
1615537,30859,1592,935,349,10729,2.88,0.01131,0.03
669762,3979,192,129,45,2638,1.51,0.01131,0.01
4974494,4515,141,156,51,2053,2.2,0.0113,0.02
3413103,177,5,8,2,127,1.39,0.0113,0.02
2122530,2480,101,65,28,987,2.51,0.01129,0.03
4770150,444,19,5,5,229,1.94,0.01126,0.02
5066426,6325,383,243,71,2505,2.52,0.01123,0.03
151648,11763,399,182,132,3240,3.63,0.01122,0.04
3758209,27892,1682,890,313,13098,2.13,0.01122,0.02
959702,1605,79,36,18,672,2.39,0.01121,0.02
337243,5711,372,230,64,2527,2.26,0.01121,0.02
2530695,2768,134,40,31,1027,2.7,0.0112,0.03
1860533,804,22,9,9,417,1.93,0.01119,0.02
149192,990662,62271,38297,11062,197028,5.03,0.01117,0.05
53656,179,8,4,2,125,1.43,0.01117,0.02
4962280,137660,7644,4278,1536,45233,3.04,0.01116,0.03
2888100,627,31,21,7,313,2.0,0.01116,0.02
1143882,269,13,28,3,205,1.31,0.01115,0.01
983613,100621,4576,3501,1121,31056,3.24,0.01114,0.03
4604594,13467,1002,615,150,5083,2.65,0.01114,0.02
3294401,10052,479,547,112,6188,1.62,0.01114,0.02
4048352,539,22,12,6,267,2.02,0.01113,0.02
2367548,539,23,23,6,426,1.27,0.01113,0.01
662846,30933,1169,521,344,8180,3.78,0.01112,0.04
1197761,180,9,4,2,100,1.8,0.01111,0.02
1421739,6854,406,343,76,2299,2.98,0.01109,0.03
3618523,271,4,11,3,119,2.28,0.01107,0.02
815579,1084,36,25,12,491,2.21,0.01107,0.02
5040630,181,7,4,2,99,1.83,0.01105,0.02
2596428,20808,1300,618,229,8682,2.4,0.01101,0.02
3816510,455,22,20,5,182,2.5,0.01099,0.02
3424453,182,3,0,2,115,1.58,0.01099,0.02
2714703,2733,135,90,30,1075,2.54,0.01098,0.03
4757812,11759,684,427,129,4701,2.5,0.01097,0.02
2358943,2190,84,75,24,1005,2.18,0.01096,0.02
5138205,1187,52,32,13,483,2.46,0.01095,0.02
1273811,8316,360,190,91,4006,2.08,0.01094,0.02
4065839,5300,251,200,58,3011,1.76,0.01094,0.02
2817976,1737,54,20,19,1057,1.64,0.01094,0.01
3522370,275,7,9,3,134,2.05,0.01091,0.02
4501214,275,12,6,3,202,1.36,0.01091,0.01
2144044,275,10,9,3,213,1.29,0.01091,0.01
2982027,246224,9862,4636,2681,62937,3.91,0.01089,0.04
4424259,368,18,20,4,112,3.29,0.01087,0.04
874340,276,12,3,3,97,2.85,0.01087,0.03
3919762,276,20,22,3,174,1.59,0.01087,0.02
1973742,184,3,4,2,118,1.56,0.01087,0.02
3694486,13346,409,292,145,4532,2.94,0.01086,0.03
1829350,1014,29,30,11,573,1.77,0.01085,0.01
294308,646,32,16,7,280,2.31,0.01084,0.02
378698,8410,321,287,91,2979,2.82,0.01082,0.03
1305565,647,12,12,7,365,1.77,0.01082,0.02
3967525,4809,230,167,52,2021,2.38,0.01081,0.02
658007,185,6,7,2,154,1.2,0.01081,0.01
180183,6112,283,228,66,2269,2.69,0.0108,0.02
3626061,1020,72,48,11,573,1.78,0.01078,0.02
4240198,373,16,12,4,260,1.43,0.01072,0.01
2862133,6451,422,182,69,2550,2.53,0.0107,0.02
1008611,561,16,5,6,266,2.11,0.0107,0.01
3677418,187,6,6,2,99,1.89,0.0107,0.02
44158,841,25,11,9,619,1.36,0.0107,0.01
4326723,3182,189,51,34,1542,2.06,0.01069,0.02
4668616,562,34,14,6,290,1.94,0.01068,0.02
148169,1966,68,57,21,1256,1.57,0.01068,0.02
2105685,1685,38,54,18,1105,1.52,0.01068,0.01
4284910,1034,41,39,11,664,1.56,0.01064,0.01
2803949,2257,96,94,24,1693,1.33,0.01063,0.01
2921059,847,13,18,9,750,1.13,0.01063,0.01
3273035,1133,50,64,12,562,2.02,0.01059,0.02
907846,3506,253,194,37,1485,2.36,0.01055,0.02
832574,2941,143,113,31,1449,2.03,0.01054,0.02
1397898,285,13,15,3,169,1.69,0.01053,0.02
2390349,3430,137,40,36,1528,2.24,0.0105,0.02
135038,25555,900,450,268,6739,3.79,0.01049,0.04
298586,858,42,86,9,455,1.89,0.01049,0.02
2493530,9260,259,159,97,2714,3.41,0.01048,0.03
2202384,41684,1622,1075,435,12174,3.42,0.01044,0.03
3593720,383,18,13,4,227,1.69,0.01044,0.02
3229786,1342,56,52,14,799,1.68,0.01043,0.02
2587213,576,21,26,6,206,2.8,0.01042,0.03
2165498,192,5,5,2,73,2.63,0.01042,0.03
5002819,16992,1462,1105,177,6892,2.47,0.01042,0.02
4662023,288,10,7,3,244,1.18,0.01042,0.01
4185300,4531,318,169,47,2154,2.1,0.01037,0.02
4542743,193,7,0,2,128,1.51,0.01036,0.02
4191987,386,8,9,4,276,1.4,0.01036,0.01
4130426,35878,2276,1991,371,12841,2.79,0.01034,0.02
1549753,290,5,5,3,151,1.92,0.01034,0.02
4151801,60971,1851,1047,629,13649,4.47,0.01032,0.04
4768875,291,8,10,3,130,2.24,0.01031,0.02
4989816,1165,55,30,12,497,2.34,0.0103,0.02
2323522,389,11,4,4,109,3.57,0.01028,0.04
2430608,21933,952,470,225,7132,3.08,0.01026,0.03
2802293,390,12,5,4,242,1.61,0.01026,0.01
4233516,195,21,2,2,128,1.52,0.01026,0.01
4258223,1171,54,32,12,570,2.05,0.01025,0.02
3430136,781,17,17,8,354,2.21,0.01024,0.02
25849,294,14,5,3,154,1.91,0.0102,0.02
4135404,2158,117,78,22,623,3.46,0.01019,0.03
2396030,197,9,1,2,159,1.24,0.01015,0.01
2358229,1184,42,30,12,609,1.94,0.01014,0.02
4643350,505932,27703,14914,5123,121277,4.17,0.01013,0.04
2062239,3259,143,85,33,1415,2.3,0.01013,0.02
